SiO2,TiO2,Al2O3,FeO*,FeO,Fe2O3,MnO,MgO,CaO,Na2O,K2O,P2O5,Ni,Cr,Sc,V,Ba,Rb,Sr,Zr,Y,Nb,Ga,Cu,Zn,Pb,La,Ce,Th,U,Formation,Member,MemberID,Source,FormationID,Polarity
55.79,13.45,2.191,12.64,,,0.21,7.17,3.43,1.62,3.38,0.384,325.0,33.0,0.5,12.0,132.0,180.0,40.0,24.0,14.6,0.4,308.0,608.0,45.0,,,,,,GrandeRonde,Undifferentiated,47,Reidel2002,3.0,
52.2,1.683,14.48,11.65,,,0.196,5.74,9.83,3.27,0.67,0.266,13.0,122.0,41.0,352.0,402.0,11.0,369.0,117.0,30.0,10.2,19.0,45.0,107.0,,,,,,GrandeRonde,Undifferentiated,47,Reidel2002,3.0,
56.02,13.43,2.162,12.55,,,0.205,7.1,3.4,1.56,3.43,0.385,324.0,35.0,0.5,17.0,131.0,179.0,38.0,21.0,13.3,3.0,310.0,615.0,45.0,,,,,,GrandeRonde,Undifferentiated,47,Reidel2002,3.0,
54.18,13.75,1.922,12.2,,,0.21,8.35,4.51,1.14,3.1,0.302,337.0,37.0,4.0,25.0,114.0,155.0,32.0,21.0,11.6,29.0,311.0,453.0,33.0,,,,,,GrandeRonde,Undifferentiated,47,Reidel2002,3.0,
54.38,13.85,1.92,12.36,,,0.208,8.38,4.49,1.1,3.22,0.302,339.0,37.0,5.0,31.0,110.0,156.0,31.0,21.0,12.6,20.0,313.0,474.0,27.0,,,,,,GrandeRonde,Undifferentiated,47,Reidel2002,3.0,
54.49,14.42,1.665,11.36,,,0.197,9.03,5.07,0.99,2.98,0.272,37.0,10.0,52.0,149.0,30.0,102.0,19.0,10.6,28.0,412.0,,30.0,309.0,,,,,,GrandeRonde,Undifferentiated,47,Reidel2002,3.0,
53.39,,14.08,14.08,,,,4.81,7.78,,1.17,,,,,,,,,,,,,,,,,,,,GrandeRonde,Undifferentiated,47,Reidel,3.0,
54.38,,13.95,13.95,,,,3.53,7.3,,1.99,,,,,,,,,,,,,,,,,,,,GrandeRonde,Undifferentiated,47,Reidel,3.0,
53.93,,13.87,13.87,,,,3.89,7.28,,1.61,,,,,,,,,,,,,,,,,,,,GrandeRonde,Undifferentiated,47,Reidel,3.0,
53.33,,13.82,13.82,,,,3.67,7.31,,1.61,,,,,,,,,,,,,,,,,,,,GrandeRonde,Undifferentiated,47,Reidel,3.0,
54.87,,13.82,13.82,,,,3.42,6.99,,2.09,,,,,,,,,,,,,,,,,,,,GrandeRonde,Undifferentiated,47,Reidel,3.0,
53.71,,13.77,13.77,,,,4.24,7.85,,1.17,,,,,,,,,,,,,,,,,,,,GrandeRonde,Undifferentiated,47,Reidel,3.0,
53.89,,13.76,13.76,,,,3.64,6.48,,1.65,,,,,,,,,,,,,,,,,,,,GrandeRonde,Undifferentiated,47,Reidel,3.0,
58.7972,1.8922,12.9483,,9.3757,,0.2785,1.7352,5.3023,3.1991,2.7378,0.7757,3.2835,0.2,26.1685,53.2325,1168.4285,64.35,319.4945,251.5862,53.4315,18.4075,22.288,8.2585,145.867,13.0345,36.218,78.605,8.0595,2.985,GrandeRonde,Undifferentiated,47,OWRD,3.0,
57.9337,1.94,12.948,,11.5713,,0.2258,1.5803,4.9547,3.8218,2.1894,0.764,1.5856,0.2,26.4597,62.5321,942.1437,66.1988,317.4173,248.5428,53.514,17.4416,23.4867,6.4415,153.4068,11.0992,37.9553,75.4151,8.1262,2.4775,GrandeRonde,Undifferentiated,47,OWRD,3.0,
55.27,15.06,1.659,11.26,,,0.199,8.84,5.06,0.96,3.03,0.278,37.0,10.0,54.0,150.0,31.0,103.0,19.0,11.4,38.0,503.0,,17.0,312.0,,,,,,GrandeRonde,Undifferentiated,47,Reidel2002,3.0,
54.13,2.18,12.77,,8.58,4.37,0.22,2.95,6.47,3.06,1.72,0.51,3.0,11.0,30.0,247.0,774.0,49.0,317.0,210.0,44.0,16.0,,11.0,135.0,10.0,29.0,59.0,7.0,2.1,GrandeRonde,Undifferentiated,47,OWRD,3.0,
55.83,2.24,14.16,,11.56,,0.18,2.74,6.71,3.27,1.54,0.393,4.0,21.0,37.0,352.0,724.0,45.0,333.0,191.0,42.0,13.8,,12.0,132.0,11.0,25.0,62.0,6.0,,GrandeRonde,Undifferentiated,47,OWRD,3.0,
55.83,2.24,14.16,,11.56,,0.18,2.74,6.71,3.27,1.54,0.393,4.0,21.0,37.0,352.0,724.0,45.0,333.0,191.0,42.0,13.8,,12.0,132.0,11.0,25.0,62.0,6.0,,GrandeRonde,Undifferentiated,47,OWRD,3.0,
49.86,2.23,12.96,,8.66,5.73,0.25,3.99,7.54,2.86,1.06,0.38,10.0,14.0,36.0,376.0,540.0,29.0,316.0,189.0,39.0,14.0,,38.0,131.0,8.0,25.0,51.0,5.0,0.9,GrandeRonde,Undifferentiated,47,OWRD,3.0,
54.61,1.8,13.69,,9.13,2.34,0.19,3.86,7.36,3.09,1.52,0.31,8.0,18.0,32.0,285.0,627.0,41.0,321.0,181.0,33.0,13.0,,27.0,118.0,10.0,24.0,48.0,5.0,1.3,GrandeRonde,Undifferentiated,47,OWRD,3.0,
54.61,1.8,13.69,,9.13,2.34,0.19,3.86,7.36,3.09,1.52,0.31,8.0,18.0,32.0,285.0,627.0,41.0,321.0,181.0,33.0,13.0,,27.0,118.0,10.0,24.0,48.0,5.0,1.3,GrandeRonde,Undifferentiated,47,OWRD,3.0,
54.98,2.131,13.39,,12.09,,0.21,3.4,7.09,2.87,1.7,0.367,3.0,19.0,35.0,339.0,640.0,46.0,311.0,181.0,40.0,13.3,,12.0,126.0,7.0,33.0,62.0,8.0,,GrandeRonde,Undifferentiated,47,OWRD,3.0,
54.98,2.131,13.39,,12.09,,0.21,3.4,7.09,2.87,1.7,0.367,3.0,19.0,35.0,339.0,640.0,46.0,311.0,181.0,40.0,13.3,,12.0,126.0,7.0,33.0,62.0,8.0,,GrandeRonde,Undifferentiated,47,OWRD,3.0,
54.6,2.211,13.24,,12.51,,0.22,3.76,7.57,2.99,1.64,0.446,3.0,25.0,40.0,322.0,588.0,38.0,310.0,178.0,40.0,13.6,,17.0,131.0,6.0,30.0,55.0,3.0,,GrandeRonde,Undifferentiated,47,OWRD,3.0,
54.6,2.211,13.24,,12.51,,0.22,3.76,7.57,2.99,1.64,0.446,3.0,25.0,40.0,322.0,588.0,38.0,310.0,178.0,40.0,13.6,,17.0,131.0,6.0,30.0,55.0,3.0,,GrandeRonde,Undifferentiated,47,OWRD,3.0,
52.73,1.8,13.55,,6.97,5.26,0.19,4.47,7.75,3.03,1.35,0.37,11.0,40.0,31.0,252.0,617.0,37.0,307.0,177.0,36.0,12.0,,32.0,107.0,7.0,24.0,48.0,3.0,1.2,GrandeRonde,Undifferentiated,47,OWRD,3.0,
54.13,2.18,12.77,,8.58,4.37,0.22,2.95,6.47,3.06,1.72,0.51,3.0,11.0,30.0,247.0,774.0,49.0,317.0,210.0,44.0,16.0,,11.0,135.0,10.0,29.0,59.0,7.0,2.1,GrandeRonde,Undifferentiated,47,OWRD,3.0,
55.89,14.61,1.673,11.05,,,0.187,8.4,4.91,1.22,3.14,0.285,35.0,10.0,50.0,160.0,32.0,105.0,21.0,11.4,32.0,521.0,,32.0,303.0,,,,,,GrandeRonde,Undifferentiated,47,Reidel2002,3.0,
55.69,14.6,1.789,11.39,,,0.193,8.51,4.78,1.08,3.01,0.303,38.0,9.0,48.0,161.0,33.0,105.0,19.0,12.3,26.0,528.0,,36.0,302.0,,,,,,GrandeRonde,Undifferentiated,47,Reidel2002,3.0,
55.27,15.06,1.659,11.26,,,0.199,8.84,5.06,0.96,3.03,0.278,304.0,37.0,10.0,54.0,103.0,150.0,31.0,19.0,11.4,38.0,312.0,503.0,17.0,,,,,,GrandeRonde,Undifferentiated,47,Reidel2002,3.0,
54.4,13.99,1.888,12.27,,,0.202,8.62,4.9,1.03,3.1,0.284,326.0,40.0,6.0,29.0,113.0,152.0,32.0,21.0,11.7,18.0,312.0,430.0,29.0,,,,,,GrandeRonde,Undifferentiated,47,Reidel2002,3.0,
54.16,13.91,1.881,12.03,,,0.201,8.64,4.93,1.03,3.07,0.281,342.0,40.0,4.0,27.0,115.0,150.0,33.0,21.0,12.1,20.0,314.0,435.0,30.0,,,,,,GrandeRonde,Undifferentiated,47,Reidel2002,3.0,
55.34,14.33,1.847,11.58,,,0.193,8.7,4.74,1.19,3.16,0.294,338.0,45.0,6.0,40.0,109.0,154.0,33.0,21.0,12.0,29.0,311.0,481.0,30.0,,,,,,GrandeRonde,Undifferentiated,47,Reidel2002,3.0,
53.94,13.89,1.845,12.15,,,0.207,8.64,4.8,1.03,3.06,0.277,322.0,36.0,6.0,29.0,109.0,149.0,31.0,21.0,12.0,26.0,315.0,416.0,31.0,,,,,,GrandeRonde,Undifferentiated,47,Reidel2002,3.0,
55.03,14.26,1.82,11.64,,,0.195,8.75,4.85,1.14,3.2,0.288,318.0,35.0,8.0,44.0,109.0,153.0,33.0,21.0,11.6,29.0,307.0,445.0,29.0,,,,,,GrandeRonde,Undifferentiated,47,Reidel2002,3.0,
55.32,14.41,1.786,11.59,,,0.197,8.44,4.52,1.22,3.07,0.348,285.0,35.0,8.0,42.0,110.0,161.0,33.0,21.0,13.8,31.0,310.0,550.0,34.0,,,,,,GrandeRonde,Undifferentiated,47,Reidel2002,3.0,
55.02,14.29,1.753,11.39,,,0.194,8.56,4.89,1.23,3.12,0.318,309.0,30.0,10.0,48.0,111.0,156.0,33.0,21.0,11.7,18.0,308.0,503.0,33.0,,,,,,GrandeRonde,Undifferentiated,47,Reidel2002,3.0,
54.28,14.29,1.739,11.75,,,0.197,9.0,5.07,0.97,3.06,0.273,317.0,36.0,10.0,54.0,108.0,149.0,30.0,21.0,12.0,39.0,310.0,419.0,30.0,,,,,,GrandeRonde,Undifferentiated,47,Reidel2002,3.0,
55.89,14.61,1.673,11.05,,,0.187,8.4,4.91,1.22,3.14,0.285,289.0,35.0,10.0,50.0,105.0,160.0,32.0,21.0,11.4,31.0,303.0,521.0,32.0,,,,,,GrandeRonde,Undifferentiated,47,Reidel2002,3.0,
54.75,13.99,1.877,11.92,,,0.202,8.56,4.83,1.18,3.13,0.362,288.0,38.0,8.0,46.0,119.0,160.0,36.0,20.0,12.7,21.0,306.0,470.0,34.0,,,,,,GrandeRonde,Undifferentiated,47,Reidel2002,3.0,
54.05,13.84,1.844,12.37,,,0.208,8.63,4.77,1.02,3.07,0.278,329.0,35.0,5.0,32.0,112.0,152.0,31.0,20.0,11.8,35.0,316.0,435.0,30.0,,,,,,GrandeRonde,Undifferentiated,47,Reidel2002,3.0,
54.45,14.26,1.792,11.74,,,0.197,8.76,4.77,1.13,3.15,0.285,323.0,37.0,10.0,53.0,105.0,152.0,31.0,20.0,12.5,34.0,308.0,438.0,30.0,,,,,,GrandeRonde,Undifferentiated,47,Reidel2002,3.0,
54.69,14.07,1.789,11.53,,,0.196,8.86,5.16,1.13,2.97,0.284,331.0,39.0,8.0,52.0,110.0,150.0,33.0,20.0,12.0,28.0,301.0,429.0,28.0,,,,,,GrandeRonde,Undifferentiated,47,Reidel2002,3.0,
54.27,14.28,1.776,11.64,,,0.192,8.99,5.1,0.97,3.09,0.278,338.0,39.0,8.0,51.0,108.0,149.0,32.0,20.0,12.5,26.0,310.0,407.0,29.0,,,,,,GrandeRonde,Undifferentiated,47,Reidel2002,3.0,
54.32,14.57,1.698,11.3,,,0.194,9.04,5.28,0.99,3.15,0.27,311.0,38.0,8.0,51.0,107.0,150.0,33.0,20.0,12.1,22.0,309.0,426.0,28.0,,,,,,GrandeRonde,Undifferentiated,47,Reidel2002,3.0,
55.46,13.43,2.224,13.02,,,0.216,7.17,3.35,1.45,3.48,0.386,297.0,33.0,3.0,18.0,125.0,180.0,37.0,19.0,13.7,9.0,312.0,583.0,48.0,,,,,,GrandeRonde,Undifferentiated,47,Reidel2002,3.0,
54.54,14.04,1.889,12.08,,,0.205,8.72,5.03,0.97,3.13,0.298,327.0,40.0,7.0,39.0,115.0,154.0,34.0,19.0,11.1,24.0,307.0,459.0,27.0,,,,,,GrandeRonde,Undifferentiated,47,Reidel2002,3.0,
54.73,14.2,1.867,12.27,,,0.213,8.91,4.85,0.89,3.13,0.309,311.0,36.0,8.0,41.0,110.0,155.0,32.0,19.0,12.6,28.0,313.0,451.0,26.0,,,,,,GrandeRonde,Undifferentiated,47,Reidel2002,3.0,
54.99,14.26,1.814,11.37,,,0.201,8.82,5.24,1.09,3.16,0.304,307.0,39.0,7.0,51.0,113.0,152.0,34.0,19.0,12.3,24.0,304.0,463.0,25.0,,,,,,GrandeRonde,Undifferentiated,47,Reidel2002,3.0,
55.69,14.6,1.789,11.39,,,0.193,8.51,4.78,1.08,3.01,0.303,284.0,38.0,9.0,48.0,105.0,161.0,33.0,19.0,12.3,26.0,302.0,528.0,36.0,,,,,,GrandeRonde,Undifferentiated,47,Reidel2002,3.0,
54.62,14.38,1.776,11.43,,,0.206,8.86,5.11,1.09,3.11,0.297,306.0,34.0,15.0,51.0,107.0,149.0,31.0,19.0,11.0,35.0,304.0,476.0,26.0,,,,,,GrandeRonde,Undifferentiated,47,Reidel2002,3.0,
55.51,14.6,1.722,11.49,,,0.197,8.61,4.85,1.22,2.93,0.311,303.0,35.0,11.0,47.0,110.0,154.0,32.0,19.0,11.7,37.0,310.0,507.0,33.0,,,,,,GrandeRonde,Undifferentiated,47,Reidel2002,3.0,
54.49,14.42,1.665,11.36,,,0.197,9.03,5.07,0.99,2.98,0.272,312.0,37.0,10.0,52.0,102.0,149.0,30.0,19.0,10.6,28.0,309.0,412.0,30.0,,,,,,GrandeRonde,Undifferentiated,47,Reidel2002,3.0,
54.14,1.154,15.02,9.15,,,0.226,6.19,10.19,2.91,0.76,0.266,15.0,94.0,51.0,264.0,422.0,16.0,388.0,122.0,25.0,7.3,17.0,48.0,95.0,,,,,,GrandeRonde,Undifferentiated,47,Reidel2002,3.0,
52.73,1.8,13.55,,6.97,5.26,0.19,4.47,7.75,3.03,1.35,0.37,11.0,40.0,31.0,252.0,617.0,37.0,307.0,177.0,36.0,12.0,,32.0,107.0,7.0,24.0,48.0,3.0,1.2,GrandeRonde,Undifferentiated,47,OWRD,3.0,
54.2,1.187,14.8,9.21,,,0.185,6.15,9.93,2.89,1.17,0.277,16.0,86.0,45.0,268.0,388.0,21.0,372.0,123.0,27.0,8.6,17.0,51.0,91.0,,,,,,GrandeRonde,Undifferentiated,47,Reidel2002,3.0,
53.43,1.169,15.22,9.76,,,0.176,6.25,10.28,2.92,0.54,0.262,17.0,101.0,45.0,283.0,404.0,11.0,395.0,123.0,26.0,8.0,21.0,57.0,92.0,,,,,,GrandeRonde,Undifferentiated,47,Reidel2002,3.0,
55.1,1.694,14.77,10.42,,,0.173,4.86,8.73,2.86,1.11,0.271,14.0,43.0,34.0,316.0,428.0,26.0,330.0,142.0,34.0,11.5,20.0,27.0,104.0,,,,,,GrandeRonde,Undifferentiated,47,Reidel2002,3.0,
53.89,1.73,14.49,10.83,,,0.169,5.04,9.45,3.09,1.03,0.275,20.0,85.0,47.0,328.0,433.0,21.0,311.0,142.0,33.0,11.3,22.0,54.0,105.0,,,,,,GrandeRonde,Undifferentiated,47,Reidel2002,3.0,
55.34,1.693,14.43,11.04,,,0.143,4.75,7.97,3.16,1.23,0.247,8.0,28.0,39.0,311.0,440.0,37.0,318.0,142.0,31.0,10.0,19.0,36.0,103.0,,,,,,GrandeRonde,Undifferentiated,47,Reidel2002,3.0,
54.49,1.735,14.37,10.48,,,0.187,5.19,9.01,3.08,1.19,0.266,22.0,93.0,37.0,330.0,460.0,25.0,308.0,142.0,30.0,10.0,20.0,49.0,110.0,,,,,,GrandeRonde,Undifferentiated,47,Reidel2002,3.0,
53.73,1.705,14.81,11.01,,,0.166,5.07,9.28,2.98,0.97,0.27,23.0,109.0,44.0,329.0,457.0,22.0,321.0,141.0,33.0,10.6,22.0,40.0,99.0,,,,,,GrandeRonde,Undifferentiated,47,Reidel2002,3.0,
54.4,1.691,14.64,10.24,,,0.172,5.2,9.16,3.03,1.2,0.267,20.0,96.0,44.0,327.0,475.0,28.0,311.0,141.0,30.0,10.2,19.0,50.0,104.0,,,,,,GrandeRonde,Undifferentiated,47,Reidel2002,3.0,
54.25,1.724,14.56,10.29,,,0.185,5.22,9.33,3.07,1.11,0.27,24.0,102.0,37.0,321.0,474.0,22.0,310.0,141.0,30.0,10.4,17.0,55.0,104.0,,,,,,GrandeRonde,Undifferentiated,47,Reidel2002,3.0,
54.38,1.713,14.44,10.92,,,0.171,5.02,9.0,2.93,1.17,0.267,22.0,97.0,38.0,328.0,499.0,27.0,313.0,141.0,30.0,10.9,18.0,46.0,99.0,,,,,,GrandeRonde,Undifferentiated,47,Reidel2002,3.0,
54.19,1.673,14.4,11.06,,,0.202,5.12,8.88,3.04,1.18,0.267,21.0,96.0,43.0,306.0,731.0,29.0,323.0,141.0,31.0,11.3,19.0,45.0,108.0,,,,,,GrandeRonde,Undifferentiated,47,Reidel2002,3.0,
53.67,1.719,14.37,11.72,,,0.182,5.04,8.88,3.0,1.15,0.269,20.0,97.0,43.0,326.0,435.0,30.0,305.0,141.0,31.0,10.9,19.0,53.0,105.0,,,,,,GrandeRonde,Undifferentiated,47,Reidel2002,3.0,
53.55,1.712,14.31,11.82,,,0.185,5.11,8.92,3.05,1.08,0.267,18.0,91.0,47.0,322.0,539.0,25.0,311.0,143.0,32.0,10.7,19.0,39.0,99.0,,,,,,GrandeRonde,Undifferentiated,47,Reidel2002,3.0,
54.61,1.684,14.62,10.67,,,0.188,4.99,8.96,2.86,1.14,0.267,22.0,99.0,37.0,323.0,494.0,25.0,307.0,140.0,32.0,12.7,16.0,56.0,100.0,,,,,,GrandeRonde,Undifferentiated,47,Reidel2002,3.0,
54.9,1.672,14.52,10.9,,,0.184,4.83,8.56,3.06,1.13,0.253,11.0,33.0,39.0,316.0,442.0,27.0,323.0,140.0,30.0,10.4,21.0,34.0,103.0,,,,,,GrandeRonde,Undifferentiated,47,Reidel2002,3.0,
54.0,1.706,14.38,11.0,,,0.189,5.29,9.12,2.95,1.1,0.267,21.0,90.0,41.0,320.0,507.0,29.0,314.0,140.0,31.0,11.1,19.0,53.0,107.0,,,,,,GrandeRonde,Undifferentiated,47,Reidel2002,3.0,
53.08,1.672,15.06,11.33,,,0.173,5.37,9.46,2.81,0.78,0.263,37.0,126.0,39.0,322.0,470.0,15.0,314.0,139.0,28.0,12.0,16.0,75.0,113.0,,,,,,GrandeRonde,Undifferentiated,47,Reidel2002,3.0,
53.08,1.672,15.06,11.33,,,0.173,5.37,9.46,2.81,0.78,0.263,37.0,126.0,39.0,322.0,470.0,15.0,314.0,139.0,28.0,12.0,16.0,75.0,113.0,,,,,,GrandeRonde,Undifferentiated,47,Reidel2002,3.0,
54.19,1.703,14.35,10.73,,,0.192,5.1,9.38,2.84,1.24,0.274,31.0,91.0,41.0,314.0,393.0,29.0,308.0,139.0,34.0,12.0,25.0,66.0,107.0,,,,,,GrandeRonde,Undifferentiated,47,Reidel2002,3.0,
53.95,1.671,14.85,9.96,,,0.187,5.34,9.75,3.1,0.93,0.265,29.0,114.0,46.0,321.0,476.0,18.0,323.0,138.0,30.0,10.5,19.0,68.0,104.0,,,,,,GrandeRonde,Undifferentiated,47,Reidel2002,3.0,
54.45,1.693,14.84,10.44,,,0.184,5.08,9.02,3.0,1.04,0.266,28.0,105.0,37.0,316.0,436.0,18.0,300.0,138.0,32.0,12.0,23.0,50.0,103.0,,,,,,GrandeRonde,Undifferentiated,47,Reidel2002,3.0,
53.8,1.616,14.54,11.26,,,0.199,5.21,9.1,2.95,1.06,0.265,31.0,125.0,34.0,309.0,461.0,31.0,305.0,138.0,32.0,12.0,16.0,72.0,107.0,,,,,,GrandeRonde,Undifferentiated,47,Reidel2002,3.0,
53.53,1.65,14.54,10.98,,,0.185,5.39,9.53,2.92,1.02,0.264,27.0,105.0,43.0,307.0,469.0,26.0,313.0,138.0,31.0,11.8,20.0,64.0,102.0,,,,,,GrandeRonde,Undifferentiated,47,Reidel2002,3.0,
53.74,1.694,14.41,10.85,,,0.191,5.28,9.35,3.14,1.07,0.27,20.0,92.0,43.0,321.0,469.0,23.0,313.0,138.0,31.0,9.1,21.0,48.0,104.0,,,,,,GrandeRonde,Undifferentiated,47,Reidel2002,3.0,
53.32,1.677,14.56,11.51,,,0.165,5.23,9.45,2.99,0.83,0.26,20.0,94.0,45.0,317.0,408.0,20.0,316.0,140.0,33.0,11.1,20.0,57.0,101.0,,,,,,GrandeRonde,Undifferentiated,47,Reidel2002,3.0,
54.45,1.688,14.37,10.89,,,0.194,5.09,8.98,2.78,1.29,0.274,25.0,98.0,38.0,311.0,400.0,34.0,301.0,138.0,33.0,13.2,19.0,49.0,104.0,,,,,,GrandeRonde,Undifferentiated,47,Reidel2002,3.0,
54.31,1.7,14.4,11.01,,,0.196,4.9,9.0,2.93,1.27,0.273,26.0,95.0,35.0,320.0,467.0,35.0,306.0,143.0,30.0,12.0,15.0,56.0,113.0,,,,,,GrandeRonde,Undifferentiated,47,Reidel2002,3.0,
54.23,1.73,14.5,10.88,,,0.183,4.91,9.12,3.1,1.07,0.277,20.0,95.0,45.0,323.0,479.0,24.0,308.0,143.0,33.0,11.3,20.0,43.0,107.0,,,,,,GrandeRonde,Undifferentiated,47,Reidel2002,3.0,
54.85,1.73,14.83,11.7,,,0.2,4.02,8.12,3.06,1.2,0.28,43.0,,,289.0,518.0,23.0,318.0,148.0,36.0,13.4,22.0,59.0,103.0,,,,,,GrandeRonde,Undifferentiated,47,Reidel2002,3.0,
54.44,1.708,14.53,11.13,,,0.166,4.98,8.71,3.01,1.07,0.256,5.0,22.0,35.0,313.0,470.0,24.0,340.0,148.0,31.0,9.7,21.0,35.0,103.0,,,,,,GrandeRonde,Undifferentiated,47,Reidel2002,3.0,
54.79,1.73,14.84,11.79,,,0.2,3.97,8.1,3.09,1.2,0.28,31.0,,,259.0,546.0,21.0,318.0,147.0,34.0,12.7,18.0,60.0,103.0,,,,,,GrandeRonde,Undifferentiated,47,Reidel2002,3.0,
54.96,1.69,14.6,10.64,,,0.19,4.81,8.61,2.85,1.37,0.28,31.0,,,292.0,519.0,31.0,323.0,147.0,31.0,12.0,18.0,19.0,104.0,,,,,,GrandeRonde,Undifferentiated,47,Reidel2002,3.0,
51.72,1.771,15.53,12.64,,,0.181,4.72,9.76,2.98,0.44,0.254,22.0,119.0,45.0,306.0,408.0,8.0,329.0,146.0,30.0,11.7,23.0,51.0,106.0,,,,,,GrandeRonde,Undifferentiated,47,Reidel2002,3.0,
54.17,1.749,14.59,10.75,,,0.179,4.93,9.04,3.06,1.25,0.276,23.0,94.0,40.0,337.0,524.0,30.0,312.0,146.0,33.0,10.1,20.0,47.0,105.0,,,,,,GrandeRonde,Undifferentiated,47,Reidel2002,3.0,
53.33,1.757,14.56,11.53,,,0.183,5.14,9.17,3.01,1.04,0.274,23.0,95.0,44.0,310.0,532.0,26.0,311.0,146.0,31.0,9.5,22.0,47.0,108.0,,,,,,GrandeRonde,Undifferentiated,47,Reidel2002,3.0,
55.23,1.7,14.52,10.6,,,0.18,4.62,8.5,2.91,1.47,0.26,132.0,,,325.0,446.0,31.0,327.0,146.0,31.0,11.2,24.0,33.0,106.0,,,,,,GrandeRonde,Undifferentiated,47,Reidel2002,3.0,
54.21,1.738,14.46,10.74,,,0.181,5.05,9.09,3.11,1.14,0.278,20.0,98.0,40.0,314.0,480.0,24.0,309.0,146.0,33.0,12.1,20.0,49.0,107.0,,,,,,GrandeRonde,Undifferentiated,47,Reidel2002,3.0,
54.12,1.739,14.44,10.93,,,0.196,5.04,8.99,3.11,1.16,0.275,21.0,89.0,50.0,330.0,499.0,27.0,308.0,146.0,31.0,11.2,18.0,46.0,105.0,,,,,,GrandeRonde,Undifferentiated,47,Reidel2002,3.0,
53.65,1.721,14.47,10.99,,,0.173,5.16,9.41,3.16,1.0,0.274,19.0,89.0,45.0,316.0,454.0,19.0,316.0,143.0,32.0,11.3,21.0,57.0,106.0,,,,,,GrandeRonde,Undifferentiated,47,Reidel2002,3.0,
55.08,1.67,14.55,10.96,,,0.19,4.74,8.63,2.75,1.18,0.27,30.0,,,285.0,450.0,30.0,317.0,145.0,31.0,12.0,20.0,24.0,106.0,,,,,,GrandeRonde,Undifferentiated,47,Reidel2002,3.0,
54.42,1.75,14.69,10.07,,,0.169,4.91,9.51,2.96,1.24,0.28,21.0,93.0,39.0,318.0,409.0,28.0,314.0,144.0,33.0,12.8,23.0,71.0,108.0,,,,,,GrandeRonde,Undifferentiated,47,Reidel2002,3.0,
54.48,1.741,14.58,10.42,,,0.198,5.27,9.22,2.96,0.86,0.267,26.0,89.0,41.0,321.0,620.0,22.0,311.0,144.0,33.0,12.9,20.0,37.0,107.0,,,,,,GrandeRonde,Undifferentiated,47,Reidel2002,3.0,
55.1,1.713,14.5,10.99,,,0.179,4.72,8.42,2.96,1.15,0.272,10.0,28.0,39.0,316.0,448.0,28.0,324.0,144.0,34.0,12.7,20.0,39.0,109.0,,,,,,GrandeRonde,Undifferentiated,47,Reidel2002,3.0,
54.97,1.712,14.49,10.7,,,0.173,4.81,8.62,2.97,1.3,0.259,5.0,24.0,35.0,318.0,425.0,35.0,327.0,144.0,30.0,10.4,18.0,24.0,104.0,,,,,,GrandeRonde,Undifferentiated,47,Reidel2002,3.0,
53.93,1.694,14.42,11.5,,,0.176,4.96,8.94,2.93,1.18,0.275,18.0,89.0,45.0,315.0,493.0,30.0,313.0,144.0,33.0,13.3,20.0,46.0,110.0,,,,,,GrandeRonde,Undifferentiated,47,Reidel2002,3.0,
53.79,1.73,14.36,11.37,,,0.176,5.04,9.0,3.06,1.19,0.271,21.0,94.0,40.0,314.0,453.0,28.0,305.0,144.0,32.0,11.0,18.0,44.0,105.0,,,,,,GrandeRonde,Undifferentiated,47,Reidel2002,3.0,
54.39,1.711,14.35,10.76,,,0.186,5.16,8.92,3.16,1.09,0.274,20.0,100.0,39.0,326.0,505.0,24.0,308.0,144.0,29.0,11.5,21.0,52.0,107.0,,,,,,GrandeRonde,Undifferentiated,47,Reidel2002,3.0,
54.22,1.713,14.33,10.95,,,0.186,5.19,8.87,3.17,1.11,0.271,20.0,95.0,39.0,316.0,480.0,26.0,303.0,144.0,31.0,12.4,21.0,51.0,107.0,,,,,,GrandeRonde,Undifferentiated,47,Reidel2002,3.0,
55.43,1.718,14.89,9.3,,,0.179,5.02,9.13,2.94,1.11,0.278,29.0,117.0,43.0,310.0,570.0,24.0,312.0,143.0,33.0,12.1,21.0,51.0,102.0,,,,,,GrandeRonde,Undifferentiated,47,Reidel2002,3.0,
54.02,1.746,14.59,10.63,,,0.179,5.06,9.33,3.13,1.04,0.279,19.0,82.0,43.0,332.0,437.0,24.0,312.0,143.0,33.0,13.5,24.0,50.0,163.0,,,,,,GrandeRonde,Undifferentiated,47,Reidel2002,3.0,
53.99,1.703,14.32,11.14,,,0.192,5.14,8.93,3.07,1.24,0.274,20.0,88.0,39.0,322.0,445.0,28.0,303.0,145.0,31.0,11.0,20.0,49.0,106.0,,,,,,GrandeRonde,Undifferentiated,47,Reidel2002,3.0,
54.18,1.628,14.76,10.36,,,0.225,5.08,9.55,2.87,1.09,0.262,35.0,105.0,38.0,324.0,438.0,27.0,320.0,137.0,31.0,13.0,21.0,70.0,103.0,,,,,,GrandeRonde,Undifferentiated,47,Reidel2002,3.0,
52.93,1.659,14.69,10.99,,,0.201,5.56,9.74,3.06,0.91,0.263,24.0,113.0,46.0,312.0,549.0,18.0,322.0,137.0,30.0,10.9,23.0,29.0,98.0,,,,,,GrandeRonde,Undifferentiated,47,Reidel2002,3.0,
